Exporters	2017-Imported quantity, Tons	2018-Imported quantity, Tons	2019-Imported quantity, Tons	2020-Imported quantity, Tons	2021-Imported quantity, Tons	
"World"	86	75	36	26	13	
"France"	9	11	1	3	12	
"Belgium"	56	51	7	11	0	
"Germany"	0	9	3	0	0	
"Spain"		4	20	12	0	
"Ireland"		0	0			
"Italy"	17		5			
"India"	0					
"United States of America"	4	0		0		
