Exporters	2017-Imported quantity, Tons	2018-Imported quantity, Tons	2019-Imported quantity, Tons	2020-Imported quantity, Tons	2021-Imported quantity, Tons	
"World"	53	16	10	6	9	
"China"				1	7	
"Russian Federation"	41	0	1	4	3	
"Germany"	1	3	1	1	0	
"Italy"	1					
"Norway"		0				
"Turkey"			0			
"United Kingdom"	10	12	8			
