Exporters	2017-Imported quantity, Tons	2018-Imported quantity, Tons	2019-Imported quantity, Tons	2020-Imported quantity, Tons	2021-Imported quantity, Tons	
"World"	963	492	470	24	133	
"United States of America"	381	215	446	8	129	
"India"			1	3	3	
"Belgium"			1		0	
"Korea, Republic of"		123		13		
"Area Nes"	11					
"China"	207	29				
"France"	No Quantity	2	3	0		
"Germany"	104	19				
"Italy"			1			
"Japan"	55	34				
"Russian Federation"	205	69				
"Spain"		0	0			
"Turkey"			18			
