Exporters	2017-Imported quantity, Tons	2018-Imported quantity, Tons	2019-Imported quantity, Tons	2020-Imported quantity, Tons	2021-Imported quantity, Tons	
"World"	111	122	113	95	66	
"Canada"	49	40	40	61	30	
"United Kingdom"	6	6	19	13	24	
"Finland"	31	63	46	21	12	
"Australia"			1			
"Germany"			6			
"Mexico"			0			
"Netherlands"	6					
"Russian Federation"	13	12				
"South Africa"	6					
"Spain"			0	0		
