Exporters	2017-Imported quantity, Tons	2018-Imported quantity, Tons	2019-Imported quantity, Tons	2020-Imported quantity, Tons	2021-Imported quantity, Tons	
"World"	35	21	18	20	8	
"United States of America"					3	
"Norway"	5	18	8	11	2	
"France"	10		2	1	1	
"United Kingdom"	5		2	1	1	
"Finland"	5	1	6	3	0	
"Canada"	3	1				
"Japan"		1		1		
"Portugal"	4	1		3		
"Russian Federation"	3					
"South Africa"	1					
